id,chain_id,name,address,city,state,postcode,phonenumber,country,email
908,32,METRO - Metro St-Marc,755 Boulevard Bona-Dussault,Saint-Marc-des-Carrières,Québec,,Tél.: 418-268-3212, Canada,
909,32,METRO - Alimentation St-Raymond Inc.,333 Rue Côte Joyeuse,Saint-Raymond,Québec,,Tél.: 418-337-6781, Canada,
910,32,METRO - Metro Chevrefils St-Sauveur,222 A Chemin Lac Millette,Saint-Sauveur,Québec,,Tél.: 450-227-8734, Canada,
911,32,METRO - Marché Metro A. Bordeleau.,621 Route 153,Saint-Tite-de-Champlain,Québec,,Tél.: 418-365-6115, Canada,
912,32,METRO - Marché Metro Plus Fordham,350 Rue Principale,Saint-Zotique,Québec,,Tél.: 450-267-3343, Canada,
913,32,METRO - Metro Plus Valleyfield,398 Chemin Larocque,Salaberry-de-Valleyfield,Québec,,Tél.: 450-370-1444, Canada,
914,32,METRO - Marché Daoust (1985) ,36 Rue du Marché,Salaberry-de-Valleyfield,Québec,,Tél.: 450-373-1555, Canada,
915,32,METRO - Metro Sept-Iles,770 Boulevard Laure,Sept-Îles,Québec,,Tél.: 418-968-3945, Canada,
916,32,METRO - Marché St-Georges,701 108e Avenue,Shawinigan,Québec,,Tél.: 819-533-5445, Canada,
917,32,METRO - Metro Plus Plouffe,4801 Boulevard Bourque,Sherbrooke,Québec,,Tél.: 819-564-7733, Canada,
918,32,METRO - Marché Dion Belvedere,1905 Rue Belvedere Sud,Sherbrooke,Québec,,Tél.: 819-566-5596, Canada,
919,32,METRO - Metro Plus Plouffe,1175 Rue King Est,Sherbrooke,Québec,,Tél.: 819-346-2229, Canada,
920,32,METRO - Alimentation Sylvio Bouchard Inc.,125 Rue Guévremont,Sorel,Québec,,Tél.: 450-742-2818, Canada,
921,32,METRO - Metro Plus Famille Martel,2860 Boulevard des Promenades,Sainte-Marthe-sur-le-Lac,Québec,,Tél.: 450-623-3010, Canada,
922,32,METRO - Metro Plus Famille Martel,753 Boulevard Arthur-Sauvé,Saint-Eustache,Québec,,Tél.: 450-472-8048, Canada,
923,32,METRO - Metro Plus Famille Martel,219 Rue Saint-Laurent,Saint-Eustache,Québec,,Tél.: 450-472-7720, Canada,
924,32,METRO - Metro Plus Riendeau,"2030, Boulevard Laurier Est",Saint-Hyacinthe,Québec,J2T 1K7,Tél.: 450-774-2311, Canada,
925,32,METRO - MetroPlus Elite St-Antoine,633 Boulevard des Laurentides,Saint-Jérôme,Québec,,Tél.: 450-431-7353, Canada,
926,32,METRO - Metro Plus Elite St-Jérôme,430 Rue Mgr Dubois,Saint-Jérôme,Québec,,Tél.: 450-432-3433, Canada,
927,32,METRO - Metro Plus Terrebonne,1300 Boulevard Moody,Terrebonne,Québec,,Tél.: 450-471-3353, Canada,
928,32,METRO - Metro Fogarty Terrebonne,1309 Boulevard des Seigneurs,Terrebonne,Québec,,Tél.: 450-471-5993, Canada,
929,32,METRO - Metro Michel Côté,1415 Rue Grande-Allée,Terrebonne,Québec,,Tél.: 450-492-7272, Canada,
930,32,METRO,121 Rue St-Joseph,Terrebonne,Québec,,Tél.: 450-471-2405, Canada,
931,32,METRO - Metro Plus La Plaine,"5333 Boulevard Laurier, Suite 110",Terrebonne,Québec,,Tél.: 450-477-3616, Canada,
932,32,METRO - Metro Black-Lake,3774 Boulevard Frontenac Ouest,Thetford Mines,Québec,,Tél.: 418-423-7888, Canada,
933,32,METRO - Metro Thurso,325 Rue Victoria,Thurso,Québec,,Tél.: 819-985-3259, Canada,
934,32,METRO - Metro Plus Sorel-Tracy,7000 Avenue Plaza,Tracy,Québec,,Tél.: 450-742-8227, Canada,
935,32,METRO - Metro Plus Fournier,850 Boulevard Thibeau,Trois Rivières,Québec,,Tél.: 819-376-3028, Canada,
936,32,METRO - Metro Plus Jean XXIII,5005 Boulevard Jean XXIII,Trois Rivières,Québec,,Tél.: 819-374-2277, Canada,
937,32,METRO - Metro Masson,165 Boulevard Ste-Madeleine,Trois Rivières,Québec,,Tél.: 819-375-4824, Canada,
938,32,METRO - Metro des Forges,1375 Rue Aubuchon,Trois Rivières,Québec,,Tél.: 819-373-5166, Canada,
939,32,METRO - Metro Val-David,2500 Rue de l'Église,Val-David,Québec,,Tél.: 819-322-2030, Canada,
940,32,METRO - Metro Verchères,617 Duvernay,Verchères,Québec,,Tél.: 450-583-5256, Canada,
941,32,METRO - Metro Lussier,"4615 Rue Foster, C.P. 80",Waterloo,Québec,,Tél.: 450-539-2833, Canada,
942,32,METRO - Supermarché Fletcher Inc.,4840 Rue Sherbrooke Ouest,Westmount,Québec,,Tél.: 514-488-4083, Canada,
943,32,METRO - Alimentation Claude Couture,14 Rue Principale Nord,Windsor,Québec,,Tél.: 819-845-4555, Canada,
944,32,METRO GP - L'Ancienne-Lorette,1875 Rue Notre-Dame,L'Ancienne-Lorette,Québec,,Tél.: 418 872-6236, Canada,
945,32,METRO GP - St-Romuald,2150 Boulevard de la Rive-Sud,Lévis,Québec,,Tél.: 418 839-6003, Canada,
946,32,METRO GP - St-Émile,1200 de la Faune,Québec,Québec,,Tél.: 418 843-5977, Canada,
947,32,Metro Plus GP - Neufchâtel,2425 Boulevard Bastien,Québec,Québec,,Tél.: 418-840-0110, Canada,
948,32,Metro Plus GP - Courville,1050 Avenue LaRue,Québec,Québec,,Tél.: 418-663-1388, Canada,
949,32,Metro Plus GP - Notre-Dame-des-Laurentides,270 Rue de l'Église,Québec,Québec,,Tél.: 418-849-4466, Canada,
950,32,Metro Plus GP - Charlesbourg,8500 Boulevard Henri-Bourassa,Québec,Québec,,Tél.: 418-626-1056, Canada,
951,32,Metro Plus GP - Saint-Augustin-de-Desmaures,"278, route 138",Saint-Augustin-de-Desmaures,Québec,,Tél.: 418 870-1653, Canada,
952,6,ESPOSITO,7030 Boulevard St-Michel,Montréal ,Québec,H2A 2Z4,Tél.: 514-722-1069, Canada,
953,6,ESPOSITO,340 Marcel-Laurin,Saint-Laurent,Québec,,Tél.: 450-663-2222, Canada,
954,6,ESPOSITO,5737 Sherbrooke Ouest,Montréal ,Québec,H4A 1W9,Tél.: 514-483-1436, Canada,
955,6,ESPOSITO,5375 boul Henri-Bourassa Est,Montréal ,Québec,H1G 2T1,"5,143,237,078", Canada,
956,3,Bonanza,6852-A Jean Talon Est,Saint-Léonard,Québec,,Tél.: 514-252-8277, Canada,
957,4,"Marché Gauthier, Larose et Fréchette inc.","1107, route 315, ","Namur, ",Québec,J0V1N0,(819) 426-2123, Canada,
958,4, Marché Tradition ,"1549, Dr Camille Marcoux, ","Blanc-sablon, ",Québec,G0G1W0,(418) 461-2900, Canada,
959,4,Marché Tremblay Huot inc. ,"1011, chemin de Lavernière,, ", L'Étang-du-Nord,Québec,G4T3C8,(418) 986-4233, Canada,
960,4, Marché Guy Desbois inc. ,"209, route 132, ","Sainte-Thérèse-de-Gaspé, ",Québec,G0C3B0,(418) 385-2110, Canada,
961,4,Coop Rivière au Renard ,"48, Montée Morris,", Rivière-au-Renard,Québec,G4X5M6,(418) 269-3300, Canada,
962,4,Boucherie Le Rouge inc. ,"484, route 132, ","Cloridorme, ",Québec,G0E1G0,(418) 395-2811, Canada,
963,4,Magasin Coop Caplan - St-Alphonse ,"22, QC-132, ","Caplan, ",Québec,G0C1H0,(418) 388-2042, Canada,
964,4,Super Marché Grande Vallée Inc. ,"2, rue St-François Xavier Ouest, ","Grande-Vallée, ",Québec,G0E1K0,(418) 393-2010, Canada,
965,4,La Coopérative de St-Quentin ltée ,"145, rue Canada, ,",Saint-Quentin,Québec,E8A1J4,(506) 235-2083, Canada,
966,4,J.M. & C. Dugas Ltée ,"4, rue St-Camille, ","Kedgwick, ",Québec,E8B1K5,(506) 284-2082, Canada,
967,1,Avril Granby,"11, rue Évangéline",Granby,Québec,J2G 6N3,Tél. : (450) 994-4794, Canada,
968,1,Avril Lévis,"1218, rue de la Concorde",Lévis,Québec,G6W 0M7,Tél. : (418) 903-5454, Canada,
969,1,Avril Longueuil,"1185, chemin du Tremblay",Longueuil,Québec,J4N 1R4,Tél. : (450) 448-5515, Canada,
970,1,Avril Magog,"2385, rue Principale Ouest",Magog,Québec,J1X 0J4,Tél. : (819) 742-0200, Canada,
971,1,Avril Québec,"1033, rue des Rocailles",Québec,Québec,G2K 0L4,Tél. : (418) 425-0255, Canada,
972,39,Tigre Géant,1001 boul Curé-Labelle, Laval,Québec,H7V 2V6,, Canada,
973,39,Tigre Géant,1005 rue des Tilleuls, Trois-Rivières,Québec,G8Y 0A6,, Canada,
974,39,Tigre Géant,11400 1re av, Saint-Georges-de-Beauce,Québec,G5Y 5S4,, Canada,
975,39,Tigre Géant,1380 boul du Monseigneur-Langlois, Salaberry-de-Valleyfield,Québec,J6S 1E3,, Canada,
976,39,Tigre Géant,144 rue Papineau, Papineauville,Québec,J0V 1R0 ,, Canada,
977,39,Tigre Géant,15 2e av, Châteauguay,Québec,J6K 3M3,, Canada,
978,39,Tigre Géant,1620 rue Principale N, L'Annonciation,Québec,J0T 1T0 ,, Canada,
979,39,Tigre Géant,179 rue Principale, Cowansville,Québec,J2K 1J3,, Canada,
980,39,Tigre Géant,2115 boul Marcel-Laurin, Saint-Laurent,Québec,H4R 1K4,, Canada,
981,39,Tigre Géant,25 boul Don-Quichotte, L'Île Perrot,Québec,J7V 7X4,, Canada,
982,39,Tigre Géant,25 rue Wellington, Coaticook,Québec,J1A 2H6,, Canada,
983,39,Tigre Géant,340 rue Chambly, Marieville,Québec,J3M 1N9,, Canada,
984,39,Tigre Géant,3520 rte 132, Sainte-Catherine,Québec,J5C 1V9,, Canada,
985,39,Tigre Géant,3714 ch de Chambly,Longueuil,Québec,J4L 1N8,, Canada,
986,39,Tigre Géant,385 av de Buckingham, Gatineau,Québec,J8L 2G8 ,, Canada,
987,39,Tigre Géant,4005 rue Comtois, Sherbrooke,Québec,J1L 1R7 ,, Canada,
988,39,Tigre Géant,414 rue du Pont, Mont-Laurier,Québec,J9L 2R7,, Canada,
989,39,Tigre Géant,4450 boul Saint-Joseph, Saint-Nicéphore,Québec,J2A 1A7,, Canada,
990,39,Tigre Géant,550 122e rue, Shawinigan,Québec,G9P 5G9,, Canada,
991,39,Tigre Géant,625 rue Notre Dame, Saint-Rémi,Québec,J0L 2L0,, Canada,
992,39,Tigre Géant,800 boul Thibeau, Trois-Rivières,Québec,G8T 7A6,, Canada,
993,39,Tigre Géant,812 av Gilles-Villeneuve, Berthierville,Québec,J0K 1A0 ,, Canada,
994,39,Tigre Géant,1380 Boulevard Choquette,Saint-Hyacinthe,Québec,J2S 6G1,,,
995,39,Tigre Géant,825 3e av, Val-d'Or,Québec,J9P 1T2,, Canada,
996,39,Tigre Géant,86 boul Sainte-Anne, Sainte-Anne-des-Plaines,Québec,J0N 1H0,, Canada,
997,25,Marché Dessaulles ,"1340, boul. Choquette, ",Saint-Hyacinthe,Québec,J2S 6G1,, Canada,
998,26,Marché Lacroix - En Faim,"590, boul. Casavant Ouest",Saint-Hyacinthe,Québec,J2S 7S3,, Canada,
999,38,Tienda La Fe,"520, av Brodeur",Saint-Hyacinthe,Québec,J2S 4J5,, Canada,
1000,15,L'Épicier du Centre-Ville (Marché Ami),"1312, Rue des Cascades",Saint-Hyacinthe,Québec,J2S 3H4,, Canada,
1001,28,Marché Richelieu - Marché St-Valérien,"1380, Rue Principale",Saint-Valérien,Québec,J0H 2B0,, Canada,
1002,12,IGA - Extra,3315 ch de Chambly,Longueuil,Québec,J4L 4K5,, Canada,
1003,12,IGA,455 boul Jean-Paul-Vincent,Longueuil,Québec,J4G 1R3,,,
1004,12,IGA Express,5175 boul Cousineau,Longueuil,Québec,J3Y 8X9,,,
1005,34,Provigo Le Marché,1150 rue King-George,Longueuil,Québec,J4N 1P3,,,
1006,18,Loblaw Companies Ltd,3708 ch de Chambly,Longueuil,Québec,J4L 1N8,,,
1007,32,Metro Plus,"2642, ch Chambly",Longueuil,Québec,J4L 1M5,,,
1008,32,Metro Plus,"395, rue Saint-Charles O",Longueuil,Québec,J4H 1G1,,,
1009,32,Metro,"2786, rue de Lyon",Longueuil,Québec,J4L 3R2,,,
1010,28,Marche Richelieu Christian,900 Front,Longueuil,Québec,J4K 1Z8,,,
1011,32,Marché Bellemare Inc,5350 boul Grande-Allée,Saint-Hubert,Québec,J3Y 1A3 ,, Canada,
1012,#N/A,,,,,,, Canada,
1013,32,Metro Plus,"180-5245 Boulevard Cousineau,",Saint-Hubert,Québec,J3Y 6J8,, Canada,
1014,28,Marché Richelieu,10 ch Taché E,Saint-Hubert,Québec,G0L 3L0,, Canada,
1015,36,SUPER C,"5910 Boulevard Cousineau,",Saint-Hubert,Québec,J3Y 7R9,, Canada,
1016,1,Avril Supermarché Santé,8600 boul Leduc,Brossard,Québec,J4Y 0G6,, Canada,
1017,31,MAXI,1035 boul du Quartier,Brossard,Québec,J4Y 0B4,, Canada,
1018,12,Supermarché Picard inc,9105 boul Taschereau,Brossard,Québec,J4Y 3B8,, Canada,
1019,28,Marché Richelieu,"365, rue Jacques-Cartier S",Saint-Jean-sur-Richelieu,Québec,J3B 4K1,, Canada,
1020,34,Michel Milot,"429, rue St-Jacques",Saint-Jean-sur-Richelieu,Québec,J3B 2M1,, Canada,
1021,12,IGA-Marché Perreault Gélinas inc,318 boul Saint-Luc,Saint-Jean-sur-Richelieu,Québec,J2W 2A3,, Canada,
1022,12,IGA-Supermarché Laplante inc,420 2E av,Saint-Jean-sur-Richelieu,Québec,J2X 2B8,, Canada,
1023,12,IGA Richelieu,170 Boul Saint-Luc,Saint-Jean-sur-Richelieu,Québec,J2W 0J2,, Canada,
1024,12,IGA Groupe Pro 40 Inc,435 9E Avenue,Saint-Jean-sur-Richelieu,Québec,J2X 1K5,, Canada,
1025,12,IGA Mini Saint-Jean,1315 Rue Douglas,Saint-Jean-sur-Richelieu,Québec,J2W 0J2,, Canada,
1026,9,,"1583, av Dollard",Montréal,,H8N 1T3,,,
1027,10,,515 rue Roy E,Montréal,,H2L 1C9,,,
1028,32,METRO - O & R Dunn,3824 Boulevard Décarie,Montréal ,Québec,,Tél.: 514-484-8421, Canada,
1029,32,METRO - Metro Plus Pie IX ,4290 Rue Jean-Talon Est,Montréal ,Québec,H1S 1J7,Tél.: 514-725-9321, Canada,
1030,32,METRO - Alimentation Denis Godin Inc.,4405 Rue Ste-Catherine Est,Montréal ,Québec,H1V 1Y4,Tél.: 514-254-0126, Canada,
1031,32,METRO,"4840, rue Sherbrooke O",Montréal,,H3Z 1G8,,,
1032,32,METRO,5100-3575 av du Parc,Montréal,,H2X 3P9,,,
1033,32,METRO - Alimentation Martin Duplessis Inc. ,5150 Chemin de la Côte-des-Neiges,Montréal ,Québec,H3T 1X8,Tél.: 514-738-7377, Canada,
1034,32,METRO - Metro Queen Mary,"5201, ch Queen-Mary, Montréal QC  Itinéraire » ",Montréal,,H3W 1Y2,,,
1035,32,METRO - Alimentation Sylvain Bissonnette Inc.,5300 Rue St-Hubert,Montréal ,Québec,H2J 2Y5,Tél.: 514-272-1832, Canada,
1036,32,METRO - Metro Beaubien,6333 Rue Beaubien Est,Montréal ,Québec,H1M 3E6,Tél.: 514-254-6081, Canada,
1037,32,METRO - Alimentation François Germain Inc.,6500 Boulevard Joseph-Renaud,Montréal ,Québec,H1K 3V4,Tél.: 514-354-0282, Canada,
1038,32,METRO - Metro Plus Domaine,6550 Rue Sherbrooke Est,Montréal ,Québec,H1N 1C6,Tél.: 514-259-8403, Canada,
1039,12,IGA - Supermarché Ornawka inc.,4885 Van Horne,Montréal ,Québec,H3W 1J2,Tél.: 514-731-8336, Canada,
1040,31,"MAXI & Cie, rue Jean-Talon",4325 Rue Jean-Talon Est,Montréal ,Québec,H1S 1J9,Tél.: 514-727-3771, Canada,
1041,34,PROVIGO,5595 Avenue Monkland,Montréal ,Québec,H4A 1E1,Tél.: (514) 482-7273, Canada,
1042,31,"MAXI St-Léonard, boul. des Grandes Prairies",5850 Boulevard des Grandes-Prairies,Montréal ,Québec,,Tél.: 514-327-1377, Canada,
1043,31,"MAXI & Cie Pointe-Claire, Transcanada",6381 Route Transcanadienne,Montréal ,Québec,,Tél.: 514-694-7450, Canada,
1044,36,SUPER C,6000 Boulevard Henri-Bourassa Est,Montréal ,Québec,,Tél.: 514-323-4370, Canada,
1045,31,"MAXI St-Léonard, rue Langelier",6750 Rue Jean-Talon Est,Montréal ,Québec,H1S 1N1,Tél.: 514-255-2755, Canada,
1046,34,PROVIGO,6000 Boulevard Laurendeau,Montréal ,Québec,,Tél.: (514) 766-7367, Canada,
1047,36,Place Bourassa,"6000, boul Henri-Bourassa E,  QC  Itinéraire » ",Montréal,Montréal-Nord,H1G 2T6,,,
1048,31,"MAXI & Cie Bedford, ch. de la Côte-des- Neiges",6825 Chemin de la Côte-des-Neiges,Montréal ,Québec,H3S 2B6,Tél.: 514-734-1280, Canada,
1049,30,Marché Barcelo Inc,1200 rue Beaubien E,Montréal,Québec,H2S 1T7,,,
1050,30,Le Marché du Village Côte-des-Neiges Enr.,5415 av Gatineau,Montréal,Québec,H3T 1X4,,,
1051,12,IGA - Marché Louise Ménard,5 Place Desjardins,Montréal ,Québec,,Tél.: 514-843-6116, Canada,
1052,30,Supermarché Dad & Frères Inc.,2535 rue Jean-Talon E,Montréal,Québec,H2A 1T6,,,
1053,20, Marché Sélect-Choix,"3275 rue Masson, Montréal QC  Itinéraire » ",Montréal,,H1X 1R3,,,
1054,31,"MAXI LaSalle, Angrignon",7081 Boulevard Newman,Montréal ,Québec,H8N 1X1,Tél.: 514-364-1090, Canada,
1055,34,PROVIGO,6475 Boulevard Léger,Montréal ,Québec,H1G 1L4,Tél.: (514) 321-0503, Canada,
1056,12,IGA - Tellier,5000 Beaubien Est,Montréal ,Québec,,Tél.: 514-259-8281, Canada,
1057,12,Gérard Champagne Ltée,5144 rue Bannantyne,Verdun,Québec,H4G 1G5,,,
1058,28,Les Entreprises Ouellet et Raymond,3795 rue Saint-André,Montréal,Québec,H2L 3V6,,,
1059,19,Ami Marché D&T,"1905 rue Ontario E, Montréal QC Itinéraire » ",Montréal,,H2K 1T9 ,,,
1060,28,Marché M.C. Gagnon,3350-5199 rue Sherbrooke E,Montréal,Québec,H1T 3X2,,,
1061,32,METRO - Metro Somerled,6645 Avenue Somerled,Montréal ,Québec,H4V 1T3,Tél.: 514-486-3042, Canada,
1062,32,METRO - Metro Plus Marché Marcanio,7172 Rue Bombardier,Montréal ,Québec,,Tél.: 514-352-5447, Canada,
1063,32,METRO - Marché J.M. Gravel & Fils,"740 Chemin Cote Vertu, suite 134",Montréal ,Québec,,Tél.: 514-747-3145, Canada,
1064,32,METRO - E. Bourdon & Fils,760 Rue Jean-Talon Est,Montréal ,Québec,H2R 1V1,Tél.: 514-270-5226, Canada,
1065,32,METRO - Metro Plus Champlain,7800 Boulevard Champlain,Montréal ,Québec,,Tél.: 514-366-5716, Canada,
1066,34,PROVIGO,6485 Rue Sherbrooke Ouest,Montréal ,Québec,H4B 1N3 ,Tél.: (514) 488-5521, Canada,
1067,28,Supermarché Chauvin,7890 rue Saint-Denis,Montréal,Québec,H2R 2E8,,,
1068,20,Épicerie J.D.V. Inc,"3461 boul Gouin E,",Montréal,,H1H 1B2,,,
1069,7,Euromarché,"11847, rue Lachapelle",Montréal,,H4J 2M3,,,
1070,12,IGA - Supermarché Tellier Ltée,5375 Boulevard Henri-Bourassa Est,Montréal ,Québec,,Tél.: 514-323-3700, Canada,
1071,7,Euromarché,"224, rue Fleury O",Montréal,,H3L 1T7,,,
1072,12,Marché Duchemin et Frères,5600 boul Henri-Bourassa O,Montréal,Québec,H4R 0M6,,,
1073,42,William J. Walter ,"244, place du Marché Nord",Montréal,,H2S 1A1,,,
1074,23,,"12200 boul Laurentien, Montréal QC  Itinéraire » ",Montréal,,H4K 1M9,,,
1075,34,,6600 rue Saint-Jacques O,Montréal,,H3B 1V8,,,
1076,34,,6767 boul Newman,Montréal,,H8N 3E4,,,
1077,31,"MAXI Place Versailles, rue Sherbrooke Est",7455 Rue Sherbrooke Est,Montréal ,Québec,H1N 1E8,Tél.: 514-353-7930, Canada,
1078,31,MAXI,7605 boul Maurice-Duplessis,Montréal,,H1E 7N2,,,
1079,18,LOBLAWS,6852-A Jean Talon Est,Montréal ,Québec,,Tél.: 514-252-8277, Canada,
1080,36,SUPER C,6900 St-Jacques,Montréal ,Québec,,Tél.: 514-484-3136, Canada,
1081,36,SUPER C,6900 St-Jacques,Montréal ,Québec,H4B 1V8,Tél.: 514-484-3136, Canada,
1082,20, Marché LWK,"7609 rue Centrale,  QC  Itinéraire » ",Montréal,,H8P 1K8,,,
1083,31,MAXI & Cie av. Papineau,8305 Avenue Papineau,Montréal ,Québec,H2M 2G2,Tél.: 514-376-6457, Canada,
1084,32,METRO - Metro Plus Rivière des Prairies,8115 Boulevard Maurice-Duplessis,Montréal ,Québec,,Tél.: 514-648-5077, Canada,
1085,35,Rachelle Béry,"4810, boulevard St-Laurent",Montréal ,Québec,,514-849-4118, Canada,
1086,36,SUPER C,"7401 boul Newman, Montréal QC  Itinéraire » ",Montréal,,H8N 1X3,,,
1087,32,METRO - Alimentation F. Lévesque Inc.,8355 Rue Notre-Dame Est,Montréal ,Québec,H1L 3L2,Tél.: 514-352-0181, Canada,
1088,32,METRO - Supermarché André-Grasset,8935 Rue André-Grasset,Montréal ,Québec,H2M 2E9,Tél.: 514-382-1465, Canada,
1089,28,,5051 rue Perras,Montréal,Québec,H1G 1X1,,,
1090,17,,"1855, av O'Brien",Montréal,,H4L 3W6 ,,,
1091,42,William J. Walter ,"5, place Simon-Valois ",Montréal,,H1W 0A6,,,
1092,27,,,Montréal,Québec,,,,
1093,16,Marché Jean-Talon,,Montréal,Québec,,,,
1094,34,PROVIGO,7600 Sherbrooke Est,Montréal ,Québec,H1N 3W1 ,Tél.: (514)257-4511, Canada,
1095,2,Marché Adonis,225 rue Peel,Montréal,Québec,H3C 2G6,,,
1096,12,Alimentation Shaidman et Pagano Inc,"5800, boul Cavendish",Côte Saint-Luc,Québec,H4W 2T5,,,
1097,35,Rachelle Béry,"505, Rachel Est",Montréal ,Québec,H2J 2H3,514-524-0725, Canada,
1098,37,Supermarché PA,5242 Av du Parc,Montréal,Québec, H2V 4G7,, Canada,
1099,30,MARCHÉS TRADITION,7373 boul Langelier,Montréal,Québec,H1S 1V7,,,
1100,42,William J. Walter ,6-138 av Atwater,Montréal,,H4C 2H6,,,
1101,35,Rachelle Béry,"7055, boulevard St-Laurent",Montréal ,Québec,,514-419-6885, Canada,
1102,42,William J. Walter ,"7500, boul les Galeries d'Anjou",Montréal,,H1M 3M4,,,
1103,35,Rachelle Béry,"905, rue Fleury Est",Montréal ,Québec,H2C 1P6,438-382-9333, Canada,
1104,12,IGA - Marché CDL Tellier inc.,6190 Boulevard Henri-Bourassa Est,Montréal ,Québec,,Tél.: 514-321-0120, Canada,
1105,12,Shell,6505 boul Henri-Bourassa E,Montréal,Québec,H1G 2V5,,,
1106,12,IGA - Plaza Monk,6675 Boulevard Monk,Montréal ,Québec,H4E 3J2,Tél.: 514-767-5323, Canada,
1107,12,IGA Langelier ,"7150, boul Langelier",Saint-Léonard,Québec,H1S 2X6,,,
1108,12,"Supermarché Pagano, Shnaidman Inc","7151, ch de la Côte-Saint-Luc",Côte-Saint-Luc,Québec,H4V 1J2,,,
1109,12,IGA - Alimentation Hochelaga G.S. Inc.,7975 Rue Hochelaga,Montréal ,Québec,,Tél.: 514-351-7340, Canada,
1110,11,,"1255, boul Shevchenko",Montréal,,H8N 1N8,,,
1111,12,IGA Extra Beck ouvert,"8130, boul Champlain, ",Lasalle,Québec,H8P 1B4,,,
1112,12,Marché Louise Ménard Inc. (Place Dupuis),825 rue Sainte-Catherine E,Montréal,Québec,H2L 2E4,,,
1113,12,IGA - Marché Barcelo,"900, rue Saint-Zotique E",Montréal ,Québec,H2S 1M8,Tél.: 514-270-9440, Canada,
1114,36,SUPER C,7800 boul Champlain,Montréal,,H8P 1B3,,,
1115,36,SUPER C,"8115, boul Maurice-Duplessis",Montréal,,H1E 2S6,,,
1116,36,SUPER C Pie IX Jarry,8200 Boulevard Pie-IX,Montréal ,Québec,,Tél.: 514-722-4328, Canada,
1117,6,Les Aliments Esposito,"1263, rue Jean-Talon E, Montréal QC  Itinéraire » ",Montréal,,H2R 1W4,,,
1118,28,,"4700, rue La-Fontaine",Montréal,Québec,H1V 1P9,,,
1119,7,Euromarché,"10181, boul Saint-Michel",Montréal,,H1H 5G9,,,
1120,34,PROVIGO,8570 Boulevard St-Laurent,Montréal ,Québec,H2P 2M8,Tél.: (514) 384-5101, Canada,
1121,24,,"8130, boul Champlain,  QC  Itinéraire » ",Montréal,,H8P 1B4,,,
1122,12,IGA - Supermarché Khetani Ltée,905 Fleury Est,Montréal ,Québec,,Tél.: 514-381-5161, Canada,
1123,21,,"6852A, rue Jean-Talon E,  QC  Itinéraire » ",Montréal,,H1S 1N1,,,
1124,22,,"3760, rue Villeray",Montréal,,H2A 1G4,,,
1125,40,,"195, Place du Marché-du-Nord",Montréal,,H2S 1A2,,,
1126,6,Esposito Food Market Ltd,,Montréal,,H4N 1H4,,,
1127,12,Marché Tellier Beaubien inc.,,Montréal,,,,,
